Age,Attrition,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,Shift,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
45,0,252,Maternity,2,3,Life Sciences,1,2,Female,95,2,1,Other,3,Single,2274,1,No,14,3,4,80,0,1,3,3,1,0,0,0
42,0,933,Maternity,29,3,Life Sciences,1,2,Male,98,3,2,Therapist,2,Married,4434,1,No,13,3,4,80,1,10,3,2,9,8,7,8
38,0,471,Maternity,12,3,Life Sciences,1,1,Male,45,2,2,Nurse,1,Divorced,6288,2,No,15,3,3,80,1,13,3,2,4,3,1,2
34,0,702,Maternity,16,4,Life Sciences,1,3,Female,100,2,1,Other,4,Single,2553,1,No,16,3,3,80,0,6,3,3,5,2,1,3
49,0,1184,Cardiology,11,3,Marketing,1,3,Female,43,3,3,Nurse,4,Married,7654,1,No,18,3,1,80,2,9,3,4,9,8,7,7
55,0,436,Cardiology,2,1,Medical,1,3,Male,37,3,2,Nurse,4,Single,5160,4,No,16,3,3,80,0,12,3,2,9,7,7,3
43,0,589,Maternity,14,2,Life Sciences,1,2,Male,94,3,4,Administrative,1,Married,17159,6,No,24,4,3,80,1,22,3,3,4,1,1,0
27,0,269,Maternity,5,1,Technical Degree,1,3,Male,42,2,3,Administrative,4,Divorced,12808,1,Yes,16,3,2,80,1,9,3,3,9,8,0,8
35,0,950,Neurology,7,3,Other,1,3,Male,59,3,3,Therapist,3,Single,10221,3,No,21,4,2,80,0,17,3,4,8,5,1,6
28,0,760,Cardiology,2,4,Marketing,1,2,Female,81,3,2,Nurse,2,Married,4779,1,Yes,20,4,1,80,0,8,2,3,8,7,7,5
34,0,829,Neurology,3,2,Human Resources,1,3,Male,88,3,1,Other,4,Married,3737,0,No,19,3,3,80,1,4,1,1,3,2,0,2
26,1,887,Maternity,5,2,Medical,1,3,Female,88,2,1,Other,3,Married,2366,1,Yes,14,3,1,80,1,8,2,3,8,7,1,7
27,0,443,Maternity,3,3,Medical,1,4,Male,50,3,1,Other,4,Married,1706,1,No,11,3,3,80,3,0,6,2,0,0,0,0
51,0,1318,Cardiology,26,4,Marketing,1,1,Female,66,3,4,Administrative,3,Married,16307,2,No,14,3,3,80,1,29,2,2,20,6,4,17
44,0,625,Maternity,4,3,Medical,1,4,Male,50,3,2,Nurse,2,Single,5933,9,No,12,3,4,80,0,10,2,2,5,2,2,3
25,0,180,Maternity,2,1,Medical,1,1,Male,65,4,1,Other,1,Single,3424,7,No,13,3,3,80,0,6,3,2,4,3,0,1
33,0,586,Cardiology,1,3,Medical,1,1,Male,48,4,2,Nurse,1,Divorced,4037,1,No,22,4,1,80,1,9,5,3,9,8,0,8
35,0,1343,Maternity,27,1,Medical,1,3,Female,53,2,1,Other,1,Single,2559,1,No,11,3,4,80,0,6,3,2,6,5,1,1
36,0,928,Cardiology,1,2,Life Sciences,1,2,Male,56,3,2,Nurse,4,Married,6201,1,Yes,14,3,4,80,1,18,1,2,18,14,4,11
32,0,117,Cardiology,13,4,Life Sciences,1,2,Male,73,3,2,Nurse,4,Divorced,4403,2,No,11,3,3,80,1,8,3,2,5,2,0,3
30,0,1012,Maternity,5,4,Life Sciences,1,2,Male,75,2,1,Other,4,Divorced,3761,9,No,12,3,2,80,1,10,3,2,5,4,0,3
53,0,661,Cardiology,7,2,Marketing,1,1,Female,78,2,3,Nurse,4,Married,10934,7,Yes,18,3,4,80,1,35,3,3,5,2,0,4
45,0,930,Cardiology,9,3,Marketing,1,4,Male,74,3,3,Nurse,1,Divorced,10761,4,Yes,12,3,3,80,1,18,2,3,5,4,0,2
32,0,638,Maternity,8,2,Medical,1,3,Female,91,4,2,Other,3,Married,5175,5,No,12,3,3,80,1,9,3,2,5,3,1,3
52,0,890,Maternity,25,4,Medical,1,3,Female,81,2,4,Therapist,4,Married,13826,3,No,22,4,3,80,0,31,3,3,9,8,0,0
37,0,342,Cardiology,16,4,Marketing,1,4,Male,66,2,2,Nurse,3,Divorced,6334,4,No,19,3,4,80,2,9,2,3,1,0,0,0
28,0,1169,Neurology,8,2,Medical,1,2,Male,63,2,1,Other,4,Divorced,4936,1,No,13,3,4,80,1,6,6,3,5,1,0,4
22,0,1230,Neurology,1,2,Life Sciences,1,4,Male,33,2,2,Therapist,4,Married,4775,6,No,22,4,1,80,2,4,2,1,2,2,2,2
44,0,986,Maternity,8,4,Life Sciences,1,1,Male,62,4,1,Nurse,4,Married,2818,2,Yes,24,4,3,80,1,10,2,2,3,2,0,2
42,0,1271,Maternity,2,1,Medical,1,2,Male,35,3,1,Other,4,Single,2515,5,Yes,14,3,4,80,0,8,2,3,2,1,2,2
36,0,1278,Neurology,8,3,Life Sciences,1,1,Male,77,2,1,Other,1,Married,2342,0,No,21,4,3,80,0,6,3,3,5,4,0,3
25,0,141,Cardiology,3,1,Other,1,3,Male,98,3,2,Nurse,1,Married,4194,1,Yes,18,3,4,80,0,5,3,3,5,3,0,3
35,0,607,Maternity,9,3,Life Sciences,1,4,Female,66,2,3,Therapist,3,Married,10685,1,Yes,20,4,2,80,1,17,2,3,17,14,5,15
35,1,130,Maternity,25,4,Life Sciences,1,4,Female,96,3,1,Other,2,Divorced,2022,1,Yes,19,3,1,80,1,10,3,2,10,2,7,8
32,0,300,Maternity,1,3,Life Sciences,1,4,Male,61,3,1,Nurse,4,Divorced,2314,0,No,12,3,2,80,1,4,2,3,3,0,0,2
25,0,583,Cardiology,4,1,Marketing,1,3,Male,87,2,2,Nurse,1,Married,4256,1,No,12,3,1,80,0,5,1,4,5,2,0,3
49,0,1418,Maternity,1,3,Technical Degree,1,3,Female,36,3,1,Other,1,Married,3580,2,No,16,3,2,80,1,7,2,3,4,2,0,2
24,0,1269,Maternity,4,1,Life Sciences,1,1,Male,46,2,1,Nurse,4,Married,3162,0,No,17,3,4,80,0,6,2,2,5,2,3,4
32,0,379,Cardiology,5,2,Life Sciences,1,2,Male,48,3,2,Nurse,2,Married,6524,1,No,14,3,4,80,1,10,3,3,10,8,5,3
38,0,395,Cardiology,9,3,Marketing,1,2,Male,98,2,1,Other,2,Married,2899,0,No,19,3,4,80,1,3,3,3,2,2,1,2
42,0,1265,Maternity,3,3,Life Sciences,1,3,Female,95,4,2,Nurse,4,Married,5231,2,Yes,13,3,2,80,1,17,1,2,5,3,1,3
31,0,1222,Maternity,11,4,Life Sciences,1,4,Male,48,3,1,Other,4,Married,2356,3,Yes,19,3,2,80,1,8,2,3,6,4,0,2
29,1,341,Cardiology,1,3,Medical,1,2,Female,48,2,1,Other,3,Divorced,2800,6,Yes,19,3,3,80,3,5,3,3,3,2,0,2
53,0,868,Cardiology,8,3,Marketing,1,1,Male,73,3,4,Nurse,4,Married,11836,5,No,14,3,3,80,1,28,3,3,2,0,2,2
35,0,672,Maternity,25,3,Technical Degree,1,4,Male,78,2,3,Therapist,2,Married,10903,3,No,16,3,1,80,0,16,2,3,13,10,4,8
37,0,1231,Cardiology,21,2,Medical,1,3,Female,54,3,1,Other,4,Married,2973,5,No,15,3,2,80,1,10,3,3,5,4,0,0
53,0,102,Maternity,23,4,Life Sciences,1,4,Female,72,3,4,Administrative,4,Single,14275,6,No,18,3,3,80,0,33,0,3,12,9,3,8
43,0,422,Maternity,1,3,Life Sciences,1,4,Female,33,3,2,Nurse,4,Married,5562,4,No,13,3,2,80,1,12,2,2,5,2,2,2
47,0,249,Cardiology,2,2,Marketing,1,3,Female,35,3,2,Nurse,4,Married,4537,0,Yes,22,4,1,80,1,8,2,3,7,6,7,7
37,0,1252,Cardiology,19,2,Medical,1,1,Male,32,3,3,Nurse,2,Single,7642,1,Yes,13,3,4,80,0,10,2,3,10,0,0,9
50,0,881,Neurology,2,4,Life Sciences,1,1,Male,98,3,4,Other,1,Divorced,17924,1,No,11,3,4,80,1,31,3,3,31,6,14,7
39,0,1383,Neurology,2,3,Life Sciences,1,4,Female,42,2,2,Other,4,Married,5204,8,No,11,3,3,80,2,13,2,3,5,4,0,4
33,0,1075,Neurology,3,2,Human Resources,1,4,Male,57,3,1,Other,2,Divorced,2277,3,Yes,11,3,3,80,1,7,4,4,4,3,0,3
32,1,374,Maternity,25,4,Life Sciences,1,1,Male,87,3,1,Nurse,4,Single,2795,1,Yes,24,4,3,80,0,1,2,1,1,0,0,1
29,0,1086,Maternity,7,1,Medical,1,1,Female,62,2,1,Nurse,4,Divorced,2532,6,No,14,3,3,80,3,8,5,3,4,3,0,3
44,0,661,Maternity,9,2,Life Sciences,1,2,Male,61,3,1,Other,1,Married,2559,1,Yes,13,3,4,80,0,8,0,3,8,7,7,1
28,0,821,Cardiology,5,4,Medical,1,1,Male,98,3,2,Nurse,4,Single,4908,1,No,14,3,2,80,0,4,3,3,4,2,0,2
58,1,781,Maternity,2,1,Life Sciences,1,4,Male,57,2,1,Nurse,4,Divorced,2380,9,Yes,14,3,4,80,1,3,3,2,1,0,0,0
43,0,177,Cardiology,8,3,Life Sciences,1,1,Female,55,3,2,Therapist,2,Divorced,4765,4,No,21,4,3,80,1,4,2,4,1,0,0,0
20,1,500,Cardiology,2,3,Medical,1,3,Female,49,2,1,Other,3,Single,2044,1,No,13,3,4,80,0,2,3,2,2,2,0,2
21,1,1427,Maternity,18,1,Other,1,4,Female,65,3,1,Other,4,Single,2693,1,No,19,3,1,80,0,1,3,2,1,0,0,0
36,0,1425,Maternity,14,1,Life Sciences,1,3,Male,68,3,2,Nurse,4,Married,6586,0,Yes,17,3,1,80,1,17,2,2,16,8,4,11
47,0,1454,Cardiology,2,4,Life Sciences,1,4,Female,65,2,1,Other,4,Single,3294,1,Yes,18,3,1,80,0,3,3,2,3,2,1,2
22,0,617,Neurology,3,1,Life Sciences,1,2,Female,34,3,2,Therapist,3,Married,4171,0,Yes,19,3,1,80,1,4,3,4,3,2,0,2
41,1,1085,Maternity,2,4,Life Sciences,1,2,Female,57,1,1,Nurse,4,Divorced,2778,4,Yes,13,3,3,80,1,10,1,2,7,7,1,0
28,0,995,Maternity,9,3,Medical,1,3,Female,77,3,1,Other,3,Divorced,2377,5,No,18,3,2,80,1,6,2,3,2,2,2,2
39,1,1122,Maternity,6,3,Medical,1,4,Male,70,3,1,Nurse,1,Married,2404,7,Yes,21,4,4,80,0,8,2,1,2,2,2,2
27,0,618,Maternity,4,3,Life Sciences,1,2,Female,76,3,1,Other,3,Single,2318,1,No,19,3,3,80,0,1,2,3,1,1,0,0
34,0,546,Maternity,10,3,Life Sciences,1,2,Male,83,3,1,Nurse,2,Divorced,2008,1,No,14,3,2,80,2,1,3,3,1,0,1,0
42,0,462,Cardiology,14,2,Medical,1,3,Female,68,2,2,Nurse,3,Single,6244,7,No,17,3,1,80,0,10,6,3,5,4,0,3
33,0,1198,Maternity,1,4,Other,1,3,Male,100,2,1,Other,1,Single,2799,3,Yes,11,3,2,80,0,6,1,3,3,2,0,2
58,0,1272,Maternity,5,3,Technical Degree,1,3,Female,37,2,3,Nurse,2,Divorced,10552,2,Yes,13,3,4,80,1,24,3,3,6,0,0,4
31,0,154,Cardiology,7,4,Life Sciences,1,2,Male,41,2,1,Other,3,Married,2329,3,No,15,3,2,80,0,13,2,4,7,7,5,2
35,0,1137,Maternity,21,1,Life Sciences,1,4,Female,51,3,2,Nurse,4,Married,4014,1,Yes,25,4,4,80,1,10,2,1,10,6,0,7
49,0,527,Maternity,8,2,Other,1,1,Female,51,3,3,Nurse,2,Married,7403,4,No,11,3,3,80,1,29,3,2,26,9,1,7
48,0,1469,Maternity,20,4,Medical,1,4,Male,51,3,1,Other,3,Married,2259,4,No,17,3,1,80,2,13,2,2,0,0,0,0
31,0,1188,Cardiology,20,2,Marketing,1,4,Female,45,3,2,Nurse,3,Married,6932,1,No,13,3,4,80,1,9,2,2,9,8,0,0
36,0,188,Maternity,7,4,Other,1,2,Male,65,3,1,Other,4,Single,4678,2,No,18,3,3,80,0,8,6,3,6,2,0,1
38,0,1333,Maternity,1,3,Technical Degree,1,4,Female,80,3,3,Administrative,1,Married,13582,1,No,13,3,2,80,1,15,3,3,15,12,5,11
32,0,1184,Maternity,1,3,Life Sciences,1,3,Female,70,2,1,Nurse,2,Married,2332,6,No,20,4,3,80,0,5,3,3,3,0,0,2
25,1,867,Cardiology,19,2,Marketing,1,3,Male,36,2,1,Other,2,Married,2413,1,Yes,18,3,3,80,3,1,2,3,1,0,0,0
40,0,658,Cardiology,10,4,Marketing,1,1,Male,67,2,3,Nurse,2,Divorced,9705,2,No,12,3,2,80,1,11,2,2,1,0,0,0
26,0,1283,Cardiology,1,3,Medical,1,3,Male,52,2,2,Nurse,1,Single,4294,1,No,12,3,2,80,0,7,2,3,7,7,0,7
41,0,263,Maternity,6,3,Medical,1,4,Male,59,3,1,Nurse,1,Single,4721,2,Yes,13,3,3,80,0,20,3,3,18,13,2,17
36,0,938,Maternity,2,4,Medical,1,3,Male,79,3,1,Nurse,3,Single,2519,4,No,21,4,3,80,0,16,6,3,11,8,3,9
19,1,419,Cardiology,21,3,Other,1,4,Male,37,2,1,Other,2,Single,2121,1,Yes,13,3,2,80,0,1,3,4,1,0,0,0
20,1,129,Maternity,4,3,Technical Degree,1,1,Male,84,3,1,Nurse,1,Single,2973,1,No,19,3,2,80,0,1,2,3,1,0,0,0
31,0,616,Maternity,12,3,Medical,1,4,Female,41,3,2,Nurse,4,Married,5855,0,Yes,11,3,3,80,2,10,2,1,9,7,8,5
40,0,1469,Maternity,9,4,Medical,1,4,Male,35,3,1,Other,2,Divorced,3617,8,Yes,14,3,4,80,1,3,2,3,1,1,0,0
32,0,498,Neurology,3,4,Medical,1,3,Female,93,3,2,Therapist,1,Married,6725,1,No,12,3,3,80,1,8,2,4,8,7,6,3
36,0,530,Cardiology,3,1,Life Sciences,1,3,Male,51,2,3,Nurse,4,Married,10325,1,Yes,11,3,1,80,1,16,6,3,16,7,3,7
33,0,1069,Maternity,1,3,Life Sciences,1,2,Female,42,2,2,Nurse,4,Single,6949,0,No,14,3,1,80,0,6,3,3,5,0,1,4
37,1,625,Cardiology,1,4,Life Sciences,1,1,Male,46,2,3,Nurse,3,Married,10609,5,No,11,3,3,80,0,17,2,1,14,1,11,7
45,0,805,Maternity,4,2,Life Sciences,1,3,Male,57,3,2,Nurse,2,Married,4447,1,No,12,3,2,80,0,9,5,2,9,7,0,8
29,0,1404,Cardiology,20,3,Technical Degree,1,3,Female,84,3,1,Other,4,Married,2157,1,No,15,3,2,80,1,3,5,3,3,1,0,2
35,0,1219,Cardiology,18,3,Medical,1,3,Female,86,3,2,Nurse,3,Married,4601,1,No,16,3,2,80,0,5,3,3,5,2,1,0
52,0,1053,Neurology,1,2,Life Sciences,1,4,Male,70,3,4,Other,4,Married,17099,2,No,15,3,2,80,1,26,2,2,9,8,7,8
58,0,289,Maternity,2,3,Technical Degree,1,4,Male,51,3,1,Other,3,Single,2479,4,No,24,4,1,80,0,7,4,3,1,0,0,0
53,0,1376,Cardiology,2,2,Medical,1,3,Male,45,3,4,Administrative,3,Divorced,14852,6,No,13,3,3,80,1,22,3,4,17,13,15,2
30,0,231,Cardiology,8,2,Other,1,3,Male,62,3,3,Nurse,3,Divorced,7264,5,No,11,3,1,80,1,10,2,4,8,4,7,7
38,0,152,Cardiology,10,3,Technical Degree,1,3,Female,85,3,2,Nurse,4,Single,5666,1,Yes,13,3,2,80,0,6,1,3,5,3,1,3
35,0,882,Cardiology,3,4,Life Sciences,1,4,Male,92,3,3,Nurse,4,Divorced,7823,6,No,13,3,2,80,1,12,2,3,10,9,0,8
39,0,903,Cardiology,2,5,Life Sciences,1,1,Male,41,4,3,Nurse,3,Single,7880,0,No,18,3,4,80,0,9,3,3,8,7,0,7
40,1,1479,Cardiology,24,3,Life Sciences,1,2,Female,100,4,4,Nurse,2,Single,13194,4,Yes,16,3,4,80,0,22,2,2,1,0,0,0
47,0,1379,Maternity,16,4,Medical,1,3,Male,64,4,2,Therapist,3,Divorced,5067,1,Yes,19,3,3,80,0,20,3,4,19,10,2,7
36,0,1229,Cardiology,8,4,Technical Degree,1,1,Male,84,3,2,Nurse,4,Divorced,5079,4,No,13,3,4,80,2,12,3,3,7,7,0,7
31,1,335,Maternity,9,2,Medical,1,3,Male,46,2,1,Other,1,Single,2321,0,Yes,22,4,1,80,0,4,0,3,3,2,1,2
33,0,722,Cardiology,17,3,Life Sciences,1,4,Male,38,3,4,Administrative,3,Single,17444,1,No,11,3,4,80,0,10,2,3,10,8,6,0
29,1,906,Maternity,10,3,Life Sciences,1,4,Female,92,2,1,Other,1,Single,2404,6,Yes,20,4,3,80,0,3,5,3,0,0,0,0
33,0,461,Maternity,13,1,Life Sciences,1,2,Female,53,3,1,Other,4,Single,3452,3,No,18,3,1,80,0,5,4,3,3,2,0,2
45,0,974,Maternity,1,4,Medical,1,4,Female,91,3,1,Nurse,4,Divorced,2270,3,No,14,3,4,80,2,8,2,3,5,3,0,2
50,0,1126,Maternity,1,2,Medical,1,4,Male,66,3,4,Administrative,4,Divorced,17399,9,No,22,4,3,80,1,32,1,2,5,4,1,3
33,0,827,Maternity,1,4,Other,1,3,Female,84,4,2,Nurse,2,Married,5488,1,Yes,13,3,1,80,1,6,2,3,6,5,1,2
41,0,840,Maternity,9,3,Medical,1,1,Male,64,3,5,Administrative,3,Divorced,19419,2,No,17,3,2,80,1,21,2,4,18,16,0,11
27,0,1134,Maternity,16,4,Technical Degree,1,3,Female,37,3,1,Nurse,2,Married,2811,9,No,14,3,2,80,1,4,2,3,2,2,2,2
45,0,248,Maternity,23,2,Life Sciences,1,4,Male,42,3,2,Nurse,1,Married,3633,1,Yes,15,3,3,80,1,9,2,3,9,8,0,8
47,0,955,Cardiology,4,2,Life Sciences,1,4,Female,83,3,2,Nurse,4,Single,4163,1,Yes,17,3,3,80,0,9,0,3,9,0,0,7
30,1,138,Maternity,22,3,Life Sciences,1,1,Female,48,3,1,Other,3,Married,2132,4,Yes,11,3,2,80,0,7,2,3,5,2,0,1
50,0,939,Maternity,24,3,Life Sciences,1,4,Male,95,3,4,Therapist,3,Married,13973,3,Yes,18,3,4,80,1,22,2,3,12,11,1,5
38,0,1391,Maternity,10,1,Medical,1,3,Male,66,3,1,Other,3,Married,2684,0,No,17,3,2,80,1,3,0,2,2,1,0,2
46,0,566,Neurology,7,2,Medical,1,4,Male,75,3,3,Therapist,3,Divorced,10845,6,No,13,3,2,80,1,13,3,3,8,7,0,7
24,0,1206,Maternity,17,1,Medical,1,4,Female,41,2,2,Therapist,3,Divorced,4377,1,No,15,3,2,80,2,5,6,3,4,2,3,2
35,1,622,Maternity,14,4,Other,1,3,Male,39,2,1,Nurse,2,Divorced,3743,1,Yes,24,4,4,80,1,5,2,1,4,2,0,2
31,0,853,Neurology,1,1,Life Sciences,1,3,Female,96,3,2,Therapist,1,Married,4148,1,No,12,3,3,80,1,4,1,3,4,3,0,3
18,0,287,Maternity,5,2,Life Sciences,1,2,Male,73,3,1,Other,4,Single,1051,1,No,15,3,4,80,0,0,2,3,0,0,0,0
54,0,1441,Maternity,17,3,Technical Degree,1,3,Female,56,3,3,Therapist,3,Married,10739,8,No,11,3,3,80,1,22,2,3,10,7,0,8
35,0,583,Maternity,25,4,Medical,1,3,Female,57,3,3,Nurse,3,Divorced,10388,1,Yes,11,3,3,80,1,16,3,2,16,10,10,1
30,0,153,Maternity,8,2,Life Sciences,1,2,Female,73,4,3,Administrative,1,Married,11416,0,Yes,12,3,3,80,3,9,4,2,8,7,1,7
20,1,1097,Maternity,11,3,Medical,1,4,Female,98,2,1,Other,1,Single,2600,1,Yes,15,3,1,80,0,1,2,3,1,0,0,0
30,0,109,Maternity,5,3,Medical,1,2,Female,60,3,1,Nurse,2,Single,2422,0,No,17,3,1,80,0,4,3,3,3,2,1,2
26,0,1066,Neurology,2,2,Medical,1,4,Male,32,4,2,Therapist,4,Married,5472,1,No,12,3,2,80,0,8,2,3,8,7,1,3
22,0,217,Maternity,8,1,Life Sciences,1,2,Male,94,1,1,Nurse,1,Married,2451,1,No,15,3,1,80,1,4,3,2,4,3,1,1
48,0,277,Maternity,6,3,Life Sciences,1,1,Male,97,2,2,Nurse,3,Single,4240,2,No,13,3,4,80,0,19,0,3,2,2,2,2
48,0,1355,Maternity,4,4,Life Sciences,1,3,Male,78,2,3,Nurse,3,Single,10999,7,No,14,3,2,80,0,27,3,3,15,11,4,8
41,0,549,Cardiology,7,2,Medical,1,4,Female,42,3,2,Therapist,3,Single,5003,6,No,14,3,2,80,0,8,6,3,2,2,2,1
27,0,1055,Neurology,2,4,Life Sciences,1,1,Female,47,3,2,Therapist,4,Married,4227,0,No,18,3,2,80,1,4,2,3,3,2,2,2
35,0,802,Maternity,10,3,Other,1,2,Male,45,3,1,Nurse,4,Divorced,3917,1,No,20,4,1,80,1,3,4,2,3,2,1,2
42,0,265,Cardiology,5,2,Marketing,1,4,Male,90,3,5,Administrative,3,Married,18303,6,No,13,3,2,80,0,21,3,4,1,0,0,0
50,0,804,Maternity,9,3,Life Sciences,1,1,Male,64,3,1,Nurse,4,Married,2380,4,No,18,3,2,80,0,8,5,3,1,0,0,0
59,0,715,Neurology,2,3,Life Sciences,1,3,Female,69,2,4,Therapist,4,Single,13726,3,Yes,13,3,1,80,0,30,4,3,5,3,4,3
37,1,1141,Maternity,11,2,Medical,1,1,Female,61,1,2,Nurse,2,Married,4777,5,No,15,3,1,80,0,15,2,1,1,0,0,0
55,0,135,Maternity,18,4,Medical,1,3,Male,62,3,2,Nurse,2,Married,6385,3,Yes,14,3,4,80,2,17,3,3,8,7,6,7
41,0,247,Maternity,7,1,Life Sciences,1,2,Female,55,1,5,Administrative,3,Divorced,19973,1,No,22,4,2,80,2,21,3,3,21,16,5,10
38,0,1035,Cardiology,3,4,Life Sciences,1,2,Male,42,3,2,Nurse,4,Single,6861,8,Yes,12,3,3,80,0,19,1,3,1,0,0,0
26,1,265,Cardiology,29,2,Medical,1,2,Male,79,1,2,Nurse,1,Single,4969,8,No,18,3,4,80,0,7,6,3,2,2,2,2
52,0,266,Cardiology,2,1,Marketing,1,1,Female,57,1,5,Administrative,4,Married,19845,1,No,15,3,4,80,1,33,3,3,32,14,6,9
44,0,1448,Cardiology,28,3,Medical,1,4,Female,53,4,4,Nurse,4,Married,13320,3,Yes,18,3,3,80,1,23,2,3,12,11,11,11
50,0,145,Cardiology,1,3,Life Sciences,1,4,Female,95,3,2,Nurse,3,Married,6347,0,No,12,3,1,80,1,19,3,3,18,7,0,13
36,0,885,Maternity,16,4,Life Sciences,1,3,Female,43,4,1,Nurse,1,Single,2743,1,No,16,3,3,80,0,18,1,3,17,13,15,14
39,0,945,Maternity,22,3,Medical,1,4,Female,82,3,3,Therapist,1,Single,10880,1,Yes,13,3,3,80,0,21,2,3,21,6,2,8
33,0,1038,Cardiology,8,1,Life Sciences,1,2,Female,88,2,1,Other,4,Single,2342,0,No,19,3,4,80,0,3,2,2,2,2,2,2
45,0,1234,Cardiology,11,2,Life Sciences,1,4,Female,90,3,4,Administrative,4,Married,17650,3,No,13,3,2,80,1,26,4,4,9,3,1,1
32,0,1109,Maternity,29,4,Medical,1,4,Female,69,3,1,Nurse,3,Single,4025,9,No,12,3,2,80,0,10,2,3,8,7,7,7
34,0,216,Cardiology,1,4,Marketing,1,2,Male,75,4,2,Nurse,4,Divorced,9725,0,No,11,3,4,80,1,16,2,2,15,1,0,9
59,0,1089,Cardiology,1,2,Technical Degree,1,2,Male,66,3,3,Administrative,4,Married,11904,3,Yes,14,3,3,80,1,14,1,1,6,4,0,4
45,0,788,Neurology,24,4,Medical,1,2,Male,36,3,1,Other,2,Single,2177,1,No,16,3,1,80,0,6,3,3,6,3,0,4
53,0,124,Cardiology,2,3,Marketing,1,3,Female,38,2,3,Nurse,2,Married,7525,2,No,12,3,1,80,1,30,2,3,15,7,6,12
36,0,660,Maternity,15,3,Other,1,1,Male,81,3,2,Nurse,3,Divorced,4834,7,No,14,3,2,80,1,9,3,2,1,0,0,0
26,1,342,Maternity,2,3,Life Sciences,1,1,Male,57,3,1,Other,1,Married,2042,6,Yes,14,3,2,80,1,6,2,3,3,2,1,2
34,0,1333,Cardiology,10,4,Life Sciences,1,3,Female,87,3,1,Other,3,Married,2220,1,Yes,19,3,4,80,1,1,2,3,1,1,0,0
28,0,1144,Cardiology,10,1,Medical,1,4,Male,74,3,1,Other,2,Married,1052,1,No,22,4,2,80,0,1,5,3,1,0,0,0
38,0,1186,Maternity,3,4,Other,1,3,Male,44,3,1,Other,3,Married,2821,3,No,16,3,1,80,1,8,2,3,2,2,2,2
50,0,1464,Maternity,2,4,Medical,1,2,Male,62,3,5,Administrative,3,Married,19237,2,Yes,11,3,4,80,1,29,2,2,8,1,7,7
37,0,124,Maternity,3,3,Other,1,4,Female,35,3,2,Nurse,2,Single,4107,3,No,15,3,1,80,0,8,3,2,4,3,0,1
40,0,300,Cardiology,26,3,Marketing,1,3,Male,74,3,2,Nurse,1,Married,8396,1,No,14,3,2,80,1,8,3,2,7,7,7,5
26,0,921,Maternity,1,1,Medical,1,1,Female,66,2,1,Other,3,Divorced,2007,1,No,13,3,3,80,2,5,5,3,5,3,1,3
46,0,430,Maternity,1,4,Medical,1,4,Male,40,3,5,Administrative,4,Divorced,19627,9,No,17,3,4,80,2,23,0,3,2,2,2,2
54,0,1082,Cardiology,2,4,Life Sciences,1,3,Female,41,2,3,Nurse,3,Married,10686,6,No,11,3,2,80,1,13,4,3,9,4,7,0
56,0,1240,Maternity,9,3,Medical,1,1,Female,63,3,1,Other,3,Married,2942,2,No,19,3,2,80,1,18,4,3,5,4,0,3
36,0,796,Maternity,12,5,Medical,1,4,Female,51,2,3,Therapist,4,Single,8858,0,No,11,3,2,80,0,15,2,2,14,8,7,8
55,0,444,Neurology,2,1,Medical,1,3,Male,40,2,4,Other,1,Single,16756,7,No,15,3,2,80,0,31,3,4,9,7,6,2
43,0,415,Cardiology,25,3,Medical,1,3,Male,79,2,3,Nurse,4,Divorced,10798,5,No,13,3,3,80,1,18,5,3,1,0,0,0
20,1,769,Cardiology,9,3,Marketing,1,4,Female,54,3,1,Other,4,Single,2323,1,Yes,14,3,2,80,0,2,3,3,2,2,0,2
21,1,1334,Maternity,10,3,Life Sciences,1,3,Female,36,2,1,Nurse,1,Single,1416,1,No,13,3,1,80,0,1,6,2,1,0,1,0
46,0,1003,Maternity,8,4,Life Sciences,1,4,Female,74,2,2,Other,1,Divorced,4615,8,Yes,23,4,1,80,3,19,2,3,16,13,1,7
51,0,1323,Maternity,4,4,Life Sciences,1,1,Male,34,3,1,Other,3,Married,2461,9,Yes,12,3,3,80,3,18,2,4,10,0,2,7
28,0,1366,Maternity,24,2,Technical Degree,1,2,Male,72,2,3,Nurse,1,Single,8722,1,No,12,3,1,80,0,10,2,2,10,7,1,9
26,0,192,Maternity,1,2,Medical,1,1,Male,59,2,1,Nurse,1,Married,3955,1,No,16,3,1,80,2,6,2,3,5,3,1,3
30,0,1176,Maternity,20,3,Other,1,3,Male,85,3,2,Therapist,1,Married,9957,0,No,15,3,3,80,1,7,1,2,6,2,0,2
41,0,509,Maternity,7,2,Technical Degree,1,2,Female,43,4,1,Other,3,Married,3376,1,No,13,3,3,80,0,10,3,3,10,6,0,8
38,0,330,Maternity,17,1,Life Sciences,1,3,Female,65,2,3,Nurse,3,Married,8823,0,No,18,3,1,80,1,20,4,2,19,9,1,9
